jid,lid
11177,343
25464,52
26584,83
30433,367
21570,25
8502,326
13072,370
24247,88
15163,309
9332,29
32427,373
10107,25
1167,25
3844,88
4620,309
30621,14
32801,25
7338,373
35874,88
13122,83
24756,123
3658,83
3262,83
8166,3
20091,219
21734,25
18041,254
12592,268
18189,152
24791,309
29025,404
35682,268
28109,176
22572,343
27090,197
8568,168
7883,65
30913,14
9875,25
33366,369
34770,159
31621,286
16343,367
18979,429
30971,369
644,226
12884,268
5845,110
24179,88
3420,268
6037,280
26510,268
31804,343
11446,113
22180,88
28501,3
27868,90
31605,133
31209,133
27188,331
17076,110
7270,373
23987,268
33467,20
4871,254
1381,88
36823,371
6201,280
11297,370
19612,318
19667,25
35644,110
36420,331
13008,88
33615,268
7562,373
2649,367
5285,429
26135,367
11009,88
18452,107
28510,65
35906,268
15097,331
2640,254
25602,254
22240,88
33907,268
8351,425
22492,309
4366,280
8447,133
25505,321
17786,404
2941,367
33383,268
6397,168
14267,254
2417,367
25903,367
17040,25
7704,25
31195,369
10381,88
15787,404
22444,268
25121,331
32215,196
3088,13
19331,25
22404,88
13262,331
33675,268
31682,83
35768,280
35531,367
1492,403
24241,110
20657,309
20261,309
22212,268
21816,268
18227,123
24493,331
26967,65
3689,14
5869,25
29401,370
20898,371
31240,88
35868,110
10353,268
13426,331
33839,268
6707,343
36854,326
10555,402
20173,88
7578,47
17936,297
20553,309
33249,402
15847,404
34517,331
14102,321
32904,367
12489,357
36011,14
35290,254
27568,66
35675,65
35050,13
31404,88
34081,151
14002,90
35977,403
12501,367
12105,367
24548,14
9042,268
20717,309
31608,268
33727,3
32672,367
34912,429
12648,13
13085,14
17942,88
9002,88
35839,65
16536,225
5801,25
22174,110
21541,197
20145,268
19749,268
26843,133
33309,429
20668,43
35356,96
34616,286
25624,96
3802,25
6479,88
23879,13
6859,309
24280,357
25152,286
31850,151
16968,232
20328,325
20765,326
12981,14
31747,403
10709,414
8770,88
17710,88
29773,268
20437,268
16452,123
12076,322
14214,107
24608,14
25353,168
34871,404
26660,25
17914,268
34347,404
14268,343
9450,197
1571,25
24661,25
22085,14
24265,25
23317,286
6579,268
29145,268
30939,243
10825,373
26709,267
19270,367
7902,254
7217,151
32153,286
32549,286
2175,297
25265,297
27882,309
86,404
20884,152
9420,331
32114,331
30897,367
2075,66
27834,268
30511,331
10197,373
17974,268
19820,403
2032,369
4704,88
25163,370
36338,88
30364,254
1107,25
30663,321
15451,268
4646,83
21475,219
8495,367
4458,32
6643,387
19386,326
10682,14
11518,286
29448,403
20549,404
2142,133
28969,176
23432,343
19598,367
10735,25
33825,25
27562,88
25079,268
31452,373
23332,112
36840,83
1601,159
2473,88
12096,118
22886,25
25167,88
28925,254
33782,328
24643,88
25815,309
4280,268
30727,90
36706,268
33060,343
34068,133
3347,63
18660,168
28434,367
22319,328
13956,309
14042,83
8276,198
20078,14
35443,309
22848,268
7251,404
20606,133
191,123
36474,268
25669,83
26978,13
5250,331
10948,267
2049,268
25535,268
18045,403
26407,197
3509,367
18688,280
11473,88
25041,110
31362,25
5798,321
34039,88
16689,280
13676,268
15957,331
19176,219
26939,408
29764,369
36328,42
10,88
20423,25
19079,286
12797,299
4638,110
744,83
5226,280
1817,268
17466,322
17526,373
25435,387
4332,3
10369,159
8564,25
21353,309
11241,88
214,268
7220,286
23304,268
22908,268
25981,331
13345,289
25585,331
34331,88
18535,14
3039,202
16855,326
950,309
20191,25
22868,88
18847,286
11445,268
18938,404
12905,367
3965,367
23206,83
16012,14
506,268
3183,331
29638,14
11405,88
15194,321
18504,297
23072,268
417,196
5558,29
7079,404
15004,197
19426,343
34833,83
22878,402
3143,151
15727,3
21073,268
29295,25
13005,197
32748,309
11609,268
14226,280
13890,331
12085,197
18113,267
21413,309
29930,14
32700,268
32304,268
9136,385
14428,387
6893,25
6497,25
32264,88
5244,404
13802,110
26818,373
14578,331
18995,133
21713,197
12965,367
27588,25
24687,254
13496,3
35927,367
32216,47
18124,25
16076,133
14579,152
5732,343
32468,268
1310,197
30079,83
1898,367
1502,367
21139,83
24592,367
8260,283
16125,25
7231,370
4609,14
31154,371
1116,331
33146,331
23034,110
9338,88
33204,309
19140,83
16963,343
26445,168
34700,65
36219,367
19254,370
10355,371
30033,88
22402,18
26139,61
2823,280
11130,367
19977,176
22021,326
5398,66
15893,25
19742,309
16729,297
36803,14
20521,47
27995,133
23578,331
33648,326
2774,14
4954,25
7631,88
7235,88
25468,14
11180,80
18378,268
15128,343
4135,107
7445,83
11953,3
23133,65
14841,286
9340,110
33206,331
6915,268
18866,207
26359,343
24306,107
21491,110
16339,88
7399,88
25236,14
2982,286
28006,268
28402,268
16677,83
18542,268
12802,106
983,286
33407,213
7603,268
9884,331
13043,168
9063,367
14350,25
258,3
36520,25
10956,321
2838,133
34483,322
21795,90
34147,373
20294,367
2892,369
34521,25
21257,414
31523,321
10048,331
3725,343
12167,66
29679,232
25735,88
35028,14
8049,331
28066,268
6244,197
28462,268
29526,367
35610,369
5470,22
29732,243
33469,286
4460,159
11595,25
2259,25
15444,309
4936,88
26187,370
8348,371
25939,268
17871,197
21754,65
9123,367
20014,326
14039,267
5140,268
26237,83
22531,107
371,14
17241,151
15983,186
15298,83
22061,343
18355,367
32855,369
3101,88
15453,371
21334,14
26191,88
31201,404
10387,123
30805,404
22398,113
29831,198
6892,367
6176,197
33292,343
32565,14
2868,267
3305,268
6266,90
26247,370
26395,268
31439,168
8013,219
27459,367
5883,325
9656,25
29754,136
33142,25
35819,88
30626,65
35087,139
8007,404
9968,297
35675,309
14536,268
30969,404
6468,197
26297,83
26054,325
870,88
35875,370
3597,268
6086,280
2677,268
19506,404
28840,331
27751,367
16271,13
8117,168
16768,65
23774,83
33793,113
18287,367
1363,371
21394,14
30862,133
26841,331
16333,110
9762,20
17317,280
21398,133
16288,367
10556,66
30387,25
21447,25
638,88
3365,268
35395,268
976,83
33402,83
7596,65
9593,369
12265,88
30498,14
23932,268
21690,133
20286,343
26213,331
12543,32
12999,83
7589,25
19163,14
19660,66
28306,373
17891,343
15086,280
18386,322
34090,83
26164,65
24230,83
16203,13
18820,25
4095,90
16447,373
18682,91
14454,188
2105,176
25684,367
8282,369
5761,65
15100,336
30843,25
10810,309
21660,267
3812,152
4984,373
12365,268
21701,268
28798,404
26456,65
13825,367
15382,399
26268,14
28448,25
18984,25
18588,25
10238,268
16611,373
32932,268
35945,280
23804,217
2758,367
12420,325
5469,14
1145,403
22678,371
5909,286
22389,268
18008,123
30019,113
11060,83
21469,268
8148,123
3530,65
13593,367
16700,14
19470,268
3873,404
25843,373
8537,83
15970,168
16379,373
14230,429
35080,367
36007,3
2130,367
32314,232
33902,331
11266,309
31097,268
4361,343
8057,385
8786,6
15500,404
18172,123
22157,268
36257,151
11022,326
12137,13
27890,390
22439,331
8743,309
2521,373
10298,268
17392,133
24389,65
11758,367
2422,367
8299,268
31009,47
31389,268
864,110
5929,133
31737,197
14918,25
5582,25
5186,25
1792,321
1940,219
17160,133
18220,113
591,136
12050,367
4419,297
15217,65
9721,233
189,321
12885,414
1410,404
10744,331
27568,123
31157,268
23151,321
26547,71
9527,367
20224,83
15210,25
24208,3
28382,47
35388,65
5751,369
28634,268
22371,331
34074,168
8365,83
29118,88
10601,403
20372,331
9627,197
28594,88
6762,83
8231,268
11244,280
22799,219
31758,269
4189,343
22611,168
12590,65
32385,367
12798,14
14978,25
12605,373
13725,404
16001,123
9682,254
11583,96
3119,25
17463,268
15617,133
23153,343
9983,367
14688,47
31515,110
6000,268
31767,331
31371,331
11151,65
30946,367
30550,367
31605,3
21214,367
9015,326
6484,88
20828,331
21851,429
22819,66
27827,309
31283,110
26993,83
2122,343
6692,387
11148,117
19362,13
12515,25
33425,14
19379,367
8983,387
31426,14
33606,25
18597,331
32353,404
3729,88
4901,309
30212,321
15396,268
32225,404
11354,343
36782,186
4463,83
24480,20
7916,367
30610,367
20494,404
20590,112
2068,83
25158,83
33374,25
22254,14
36447,88
17969,331
10247,143
15560,268
30524,219
35665,52
17148,367
36542,325
34300,190
19731,14
10791,14
27981,321
11319,133
33289,102
32609,343
28187,197
24926,83
13649,88
33788,200
34504,370
27217,110
16141,371
24355,267
34561,123
10786,20
9285,297
20023,14
2524,83
12933,268
34554,83
25090,83
22753,88
29074,3
1994,268
28441,90
4671,331
34420,268
27761,331
26544,367
5840,254
13627,83
29651,14
1954,88
22957,268
5844,373
13621,268
15522,110
35007,186
20618,200
14685,367
21779,232
17792,14
33936,47
22521,88
13581,88
1762,268
15853,65
17845,25
8905,25
22077,47
23249,268
25530,331
14847,321
19079,343
18683,343
27957,219
4390,65
11000,83
14500,213
14453,367
27084,65
35014,202
4733,404
20008,25
36761,331
9397,83
33956,268
3514,367
6493,14
8277,25
20290,88
5221,343
22621,268
3760,19
23017,268
32829,197
20628,83
11688,83
15141,367
4158,65
27188,14
23299,331
29240,25
663,309
2168,151
11554,268
11158,268
2162,336
3282,367
14569,326
16905,96
17777,25
34926,331
35322,331
22785,268
28079,343
23657,197
23849,367
27641,117
9119,88
4702,286
24143,90
373,331
20390,268
29726,268
36099,373
9457,83
33856,13
24916,13
25793,286
11352,110
27405,25
18074,369
9323,268
32017,268
4757,343
33873,367
13453,13
35428,326
285,110
20554,268
1164,429
13074,367
4211,25
27697,25
28139,370
27454,267
18555,268
27173,25
24344,322
9091,268
30712,83
1215,367
24778,25
15838,25
15442,25
1746,3
1113,90
829,331
3256,219
35286,219
30181,43
34312,13
4375,25
20748,110
25285,14
1078,254
33788,13
36405,25
9672,371
10843,367
27995,190
10218,315
22890,14
12895,378
21929,13
13426,14
15606,25
881,90
13233,373
29950,268
12608,321
22074,367
33650,429
13607,25
10706,254
3739,164
36173,25
8864,238
2890,404
33451,219
7835,325
33800,373
2540,25
10215,367
27039,159
30005,325
33701,367
26414,107
17110,22
3378,343
8612,367
20618,13
30246,387
11323,14
12503,96
16448,88
4629,268
2387,133
21060,331
17471,186
16786,83
16390,83
19843,367
1376,45
32286,14
4589,88
25002,25
16256,268
32689,404
5664,376
21756,219
2114,159
8380,367
2838,190
28413,83
34868,190
21659,286
28696,371
4145,47
7218,110
30308,110
27487,268
32578,14
30002,3
20007,367
8527,13
24,14
32013,13
19905,90
2076,25
31861,373
5529,309
22771,25
11651,14
14273,370
14025,268
28464,371
1100,123
6590,110
6017,248
33133,394
915,343
16603,325
12233,369
28853,331
5045,88
1776,113
34002,25
10055,404
18993,331
14719,83
24342,113
18172,367
8836,367
14713,268
14317,268
30750,404
3298,309
11947,133
7530,331
33633,343
4883,110
3250,268
32114,14
1008,133
18167,373
1148,113
15011,83
23951,83
27404,367
12495,123
960,62
14768,325
32563,25
2814,88
9913,297
35240,88
23421,268
14085,268
17158,331
12775,113
15545,367
5089,336
35861,371
21100,25
20704,25
7380,363
28137,110
10112,133
5695,331
8995,373
25712,268
6262,378
9770,369
9369,25
19145,297
35136,88
23713,268
12694,309
24492,6
4323,429
26728,326
15709,367
979,88
12539,371
16672,414
12250,268
14927,331
26938,321
2478,115
8080,343
32970,133
34816,268
15700,254
27336,367
36610,243
6957,14
391,268
19892,123
33648,196
21884,83
24941,367
30100,25
747,88
30936,297
35108,268
24175,83
23779,83
2681,43
10704,371
10019,268
3756,331
35786,331
24707,321
22176,83
5849,343
32585,268
19264,123
19999,343
14250,65
27681,378
25105,367
14649,336
14989,404
11002,186
12182,268
13770,367
25776,13
13246,367
29674,159
18929,25
16353,14
10183,268
9787,268
25100,373
33273,268
15764,373
31280,83
11550,176
31963,113
15870,45
13633,254
24180,403
5418,133
28904,133
21414,268
24091,331
27391,373
22286,197
13346,197
10085,83
22874,367
1339,326
5071,25
28161,25
25148,13
10475,268
3422,404
25392,373
27637,25
6305,343
6203,66
15482,286
25165,367
32985,336
7952,268
30605,267
25063,90
15049,404
30646,268
13056,219
26999,118
12959,286
2222,13
1253,151
10243,268
21860,331
26676,404
223,13
14810,14
28607,88
2239,367
15250,286
16862,25
32839,110
13890,14
6903,46
19919,309
14814,133
22536,321
30034,47
30810,268
33235,110
33883,331
31682,197
6806,113
13160,168
36500,343
240,367
23330,367
11850,13
2951,14
8204,88
15647,107
20556,371
11698,373
18699,47
21772,110
22152,331
21964,280
22308,90
21628,331
35384,404
32545,13
29592,52
31108,83
34162,96
27899,159
35034,25
14578,14
14182,14
17348,268
8408,268
15414,286
24841,404
10689,331
20083,309
30974,268
21048,429
33195,280
32562,367
2185,107
20798,254
13415,286
3115,14
5295,25
5737,370
17688,309
33334,65
1116,14
3168,25
2772,25
19541,110
6621,309
19921,331
25862,25
26258,25
29711,309
10853,331
13470,343
9636,367
23387,96
32330,367
17600,88
26402,154
31548,331
5216,267
12750,404
2502,322
17,429
9499,254
6137,88
5741,88
22114,173
23578,14
32477,13
17408,268
35490,25
33651,280
21108,429
1070,369
21975,14
32494,367
27327,67
26704,88
12115,14
26308,88
21891,286
5549,268
7450,110
7213,197
3080,154
31712,331
20237,321
11049,219
21031,367
29909,243
34042,286
29317,331
35263,369
36094,297
6243,83
18636,367
1229,25
3906,88
3510,88
26600,88
8289,279
22146,404
34097,343
12460,25
15533,88
35744,268
33898,133
30749,260
15871,83
18400,248
31184,188
31720,168
7164,254
36228,88
18800,367
28074,243
32207,286
997,25
17370,110
3278,88
4054,309
15589,370
24281,268
36480,309
19174,19
29633,321
3616,83
6405,387
6749,197
33953,190
19861,168
27442,151
36721,371
6303,110
17046,171
6683,331
21564,25
21569,369
15301,88
33171,154
26968,268
29645,331
15639,83
28428,367
10625,25
12906,88
20403,343
35334,154
4176,83
16569,367
30796,25
27606,151
13506,268
21613,267
35804,268
18563,373
17341,65
7346,429
27162,110
1251,268
8345,133
24341,268
24737,268
27018,331
22348,83
13408,83
27700,136
31484,25
16337,367
6745,404
15303,110
22020,25
13274,268
29311,404
17008,13
5929,3
23078,309
1939,268
29987,394
1415,268
30195,343
105,113
977,42
33057,159
8602,297
13855,371
5789,373
5393,373
15467,110
16243,331
22506,268
28879,373
4768,321
16003,90
9396,343
13914,197
14630,367
19789,25
2392,371
11043,268
14004,90
3608,110
8405,133
33737,268
2235,387
17394,25
14493,254
8326,25
28840,14
31020,25
33697,88
27568,343
16011,331
29767,404
3939,65
5931,25
35344,13
26841,14
25724,254
14296,90
19557,25
35357,248
33505,268
2347,197
22572,83
24905,336
17954,25
17558,25
17959,369
6042,14
11295,88
28256,343
14164,321
13190,115
3176,429
22966,387
24557,3
9020,190
9548,309
20043,268
4446,404
34143,151
6722,123
21410,176
31804,83
18251,369
15274,14
11005,110
17722,25
17326,25
20003,88
2653,280
23019,371
1100,367
2944,429
12710,13
15327,25
9064,88
13587,286
26580,373
945,429
1000,136
9274,83
25894,45
30407,309
20295,88
8872,268
11945,331
3765,19
36256,414
30365,83
32310,197
26135,107
18296,88
868,367
15095,25
15931,297
1201,18
22780,331
2513,219
820,326
4156,25
33965,13
26722,25
29399,88
17976,268
9036,268
8640,268
11713,331
34803,331
32998,197
10100,367
23130,336
33190,367
12051,326
13207,14
25163,297
33088,90
32408,331
6076,267
25957,343
31884,331
35332,271
1557,188
34647,168
30477,243
2671,404
33581,373
2371,112
16275,83
15502,133
11319,3
9868,367
24887,25
17832,88
12782,373
29499,268
4435,133
31355,367
1169,429
16229,88
22946,3
18036,268
2439,404
21109,331
23330,343
34469,404
6707,83
7732,254
22603,14
5146,309
34177,3
35390,225
18714,331
9774,331
22410,373
24655,25
21785,321
27712,309
29663,268
8161,367
17307,243
21787,367
22656,25
13320,25
10744,14
34230,14
7843,243
4574,268
16773,309
12796,25
30341,331
34857,112
25294,133
5844,243
30986,254
25100,267
15805,268
8325,367
24753,159
5551,371
17471,243
4342,268
30109,331
21169,331
28304,197
16499,83
28892,367
32583,65
34580,369
31999,14
4698,88
5078,309
14500,83
15969,268
18982,280
28168,309
30440,286
20328,65
23112,25
20140,14
25393,88
25789,88
13970,268
3858,47
26565,309
7707,331
19947,373
4506,268
26127,83
6094,367
29580,367
29184,367
18165,408
21501,107
27626,110
13534,88
2507,268
31767,14
25201,268
27878,331
24516,165
21177,168
13738,268
21231,404
5274,197
18889,65
716,190
28952,367
19089,96
27790,110
5080,331
9273,425
23500,83
9768,404
24969,268
25365,268
14036,83
9418,25
11551,190
2363,88
18416,3
30372,286
26043,331
29343,373
3011,309
5430,336
10256,343
17441,326
18597,14
19777,96
3252,371
32223,14
2567,268
5244,331
3835,197
4660,280
36057,367
2230,94
9710,25
9186,25
8790,25
11467,88
34953,88
23530,268
7969,61
16095,110
19488,343
12201,83
34895,83
26834,429
3890,254
3494,254
10151,118
28628,404
20417,25
26883,321
26487,321
34365,268
15554,136
3795,367
26885,367
25424,43
12155,88
35439,331
8954,25
23298,268
36496,13
27993,14
13906,336
27657,65
3942,13
1030,83
4483,367
36117,367
16134,14
1709,371
16590,65
28104,3
28145,4
35731,331
20863,88
21639,309
22699,289
32926,268
104,268
15813,373
25871,331
1960,367
25050,367
13966,13
16187,25
17419,297
27761,14
21591,268
6723,25
36508,373
13189,321
1951,254
13191,367
4251,367
33752,202
28210,25
17134,286
3075,404
16826,133
36179,90
35895,331
32694,268
2252,367
13963,65
6619,25
4439,14
27529,14
25349,3
13582,373
5762,404
20963,268
36276,373
2152,136
17377,394
3313,168
22819,367
13483,367
24663,429
2440,14
23978,326
34429,13
19649,371
35513,387
26366,286
4492,25
35700,213
27582,25
18642,25
9896,268
32986,268
14940,168
10960,367
14604,219
28260,88
23934,404
5527,133
21127,268
36836,373
10194,83
13647,367
13251,367
5180,25
5185,369
7461,88
8237,309
25754,65
19524,268
12471,404
31723,309
3135,404
33913,254
7713,309
11060,197
12565,39
26321,112
11648,367
7325,200
14460,66
25351,25
16416,369
28028,88
29200,309
1686,90
10342,331
30359,268
5274,10
22879,367
32746,3
23410,3
35762,286
21717,110
22493,331
34077,254
19292,268
25990,133
26386,133
7567,83
373,14
26039,25
3785,297
5230,88
6006,309
17145,370
16897,268
36159,107
15983,113
1008,3
11073,378
15985,159
20503,13
12000,14
11279,254
18029,309
5434,268
35090,14
28524,268
12627,112
17591,83
19060,268
1699,271
10441,286
20124,367
23190,13
17061,268
19738,331
13415,343
23038,373
4612,52
5732,83
7724,43
776,3
14344,25
13948,25
7007,402
17401,309
19302,151
28688,268
17359,83
6996,243
9728,13
14626,88
23919,14
32919,65
25085,390
32523,65
33208,168
2881,25
34515,25
5162,88
25379,113
33658,404
22123,343
10566,331
12787,343
7833,336
23576,25
12060,14
6669,6
35454,425
31133,331
30044,367
10121,65
29520,367
28486,110
11717,25
33554,404
15128,83
10172,3
29511,254
34920,87
29810,321
14994,268
35842,133
28156,356
3269,83
31237,280
7118,367
1615,118
24022,88
5560,110
12277,25
14113,226
14558,88
6146,207
17761,197
15292,83
4929,243
8239,219
18745,367
8289,336
30584,65
30980,65
942,25
12559,88
10322,297
36821,309
24226,268
418,25
15762,197
22627,10
36383,83
33898,190
6490,367
29976,367
14850,88
9117,343
9800,373
20256,404
29194,331
32207,343
35457,268
16213,254
10046,25
33136,25
31487,404
17335,331
6256,321
9355,107
3725,83
6779,96
15336,331
27347,321
1349,133
5872,331
19628,404
35225,268
20114,297
19718,297
30456,14
1196,268
36105,88
29580,343
16806,367
20116,343
28853,14
7815,25
26777,326
8651,297
30905,25
24246,88
21763,268
28532,373
15500,331
22542,6
13755,248
18263,168
11117,113
22786,366
4947,367
22247,88
17054,65
34203,371
1360,268
28476,414
4037,331
31544,133
33788,314
8943,297
33874,88
1320,88
4317,321
12987,268
12591,268
15268,331
24065,53
4715,367
19734,25
16721,13
17158,14
16437,254
10988,268
10592,268
32906,47
11371,6
26643,110
1128,268
31689,83
3112,367
29908,343
2487,315
14042,254
5487,65
5299,14
28785,14
1612,88
14442,373
5502,373
27513,343
18573,343
24500,331
34290,309
